,State_x,City_x,2010 POP,Median 2010,2011 POP,Median 2011,2012 POP,Median 2012,2013 POP,Median 2013,2014 POP,Median 2014,2015 POP,Median 2015,2016 POP,Median 2016,2017 POP,Median 2017,Brewery Name,City_y,State_y,Country,Year Established,Still in Business?,Closed?
76700,Washington,Balance of Whatcom County,86872,57244,87657,58890,87965,59374,88215,59478,88622,60294,89829,61062,91315,62848,93040,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76701,Washington,Whitman County,44761,57244,44977,58890,46546,59374,46728,59478,46753,60294,47914,61062,48528,62848,49046,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76702,Washington,Albion town,585,57244,589,58890,595,59374,595,59478,590,60294,594,61062,603,62848,608,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76703,Washington,Colfax city,2786,57244,2803,58890,2833,59374,2839,59478,2810,60294,2842,61062,2876,62848,2900,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76704,Washington,Colton town,431,57244,437,58890,441,59374,441,59478,438,60294,449,61062,459,62848,467,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76705,Washington,Endicott town,297,57244,299,58890,302,59374,302,59478,298,60294,300,61062,303,62848,305,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76706,Washington,Farmington town,150,57244,151,58890,152,59374,152,59478,150,60294,152,61062,153,62848,154,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76707,Washington,Garfield town,596,57244,600,58890,606,59374,606,59478,599,60294,603,61062,610,62848,614,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76708,Washington,LaCrosse town,312,57244,317,58890,320,59374,320,59478,316,60294,318,61062,321,62848,324,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76709,Washington,Lamont town,70,57244,70,58890,71,59374,71,59478,72,60294,72,61062,73,62848,74,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76710,Washington,Malden town,203,57244,204,58890,206,59374,206,59478,203,60294,205,61062,207,62848,209,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76711,Washington,Oakesdale town,423,57244,426,58890,435,59374,435,59478,430,60294,435,61062,440,62848,442,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76712,Washington,Palouse city,995,57244,1010,58890,1020,59374,1019,59478,1014,60294,1021,61062,1045,62848,1055,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76713,Washington,Pullman city,29818,57244,29885,58890,31286,59374,31441,59478,31588,60294,32582,61062,32968,62848,33354,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76714,Washington,Rosalia town,553,57244,557,58890,563,59374,560,59478,554,60294,558,61062,564,62848,567,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76715,Washington,St. John town,536,57244,542,58890,547,59374,549,59478,544,60294,550,61062,556,62848,561,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76716,Washington,Tekoa city,780,57244,787,58890,795,59374,796,59478,787,60294,793,61062,805,62848,809,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76717,Washington,Uniontown town,294,57244,296,58890,301,59374,316,59478,326,60294,333,61062,339,62848,343,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76718,Washington,Balance of Whitman County,5932,57244,6004,58890,6073,59374,6080,59478,6034,60294,6107,61062,6206,62848,6260,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76719,Washington,Yakima County,244283,57244,246050,58890,246428,59374,246809,59478,247064,60294,248006,61062,249323,62848,250193,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76720,Washington,Grandview city,10896,57244,10926,58890,10976,59374,11094,59478,11101,60294,11122,61062,11140,62848,11129,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76721,Washington,Granger city,3275,57244,3289,58890,3311,59374,3365,59478,3411,60294,3708,61062,3727,62848,3772,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76722,Washington,Harrah town,626,57244,626,58890,634,59374,632,59478,631,60294,633,61062,634,62848,636,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76723,Washington,Mabton city,2292,57244,2310,58890,2303,59374,2295,59478,2288,60294,2285,61062,2288,62848,2284,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76724,Washington,Moxee city,3503,57244,3604,58890,3654,59374,3740,59478,3806,60294,3843,61062,3993,62848,4032,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76725,Washington,Naches town,813,57244,818,58890,818,59374,817,59478,820,60294,821,61062,824,62848,827,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76726,Washington,Selah city,7365,57244,7428,58890,7482,59374,7517,59478,7555,60294,7632,61062,7708,62848,7859,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76727,Washington,Sunnyside city,15985,57244,16067,58890,16073,59374,16097,59478,16149,60294,16222,61062,16350,62848,16407,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76728,Washington,Tieton city,1185,57244,1186,58890,1186,59374,1221,59478,1230,60294,1231,61062,1269,62848,1294,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76729,Washington,Toppenish city,8963,57244,8983,58890,8971,59374,8958,59478,8929,60294,8915,61062,8924,62848,8906,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76730,Washington,Union Gap city,6148,57244,6155,58890,6145,59374,6136,59478,6127,60294,6139,61062,6151,62848,6161,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76731,Washington,Wapato city,5075,57244,5082,58890,5067,59374,5053,59478,5039,60294,5041,61062,5049,62848,5049,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76732,Washington,Yakima city,91651,57244,92654,58890,92770,59374,92839,59478,92850,60294,93069,61062,93476,62848,93667,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76733,Washington,Zillah city,3032,57244,3056,58890,3073,59374,3080,59478,3088,60294,3100,61062,3116,62848,3125,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76734,Washington,Balance of Yakima County,83474,57244,83866,58890,83965,59374,83965,59478,84040,60294,84245,61062,84674,62848,85045,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
81300,Wyoming,Wyoming,564376,53802,567602,56380,576608,56573,582341,57406,583334,58252,586102,58840,584910,59143,579315,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81301,Wyoming,Afton town,1918,53802,1910,56380,1906,56573,1941,57406,1963,58252,1969,58840,1986,59143,2005,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81302,Wyoming,Albin town,181,53802,181,56380,184,56573,184,57406,182,58252,187,58840,197,59143,204,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81303,Wyoming,Alpine town,826,53802,821,56380,814,56573,828,57406,837,58252,842,58840,855,59143,866,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81304,Wyoming,Baggs town,439,53802,446,56380,441,56573,445,57406,447,58252,439,58840,440,59143,428,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81305,Wyoming,Bairoil town,105,53802,105,56380,107,56573,106,57406,106,58252,104,58840,102,59143,100,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81306,Wyoming,Bar Nunn town,2212,53802,2260,56380,2436,56573,2675,57406,2758,58252,2849,58840,2815,59143,2781,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81307,Wyoming,Basin town,1286,53802,1290,56380,1291,56573,1305,57406,1294,58252,1300,58840,1296,59143,1293,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81308,Wyoming,Bear River town,517,53802,521,56380,524,56573,521,57406,528,58252,527,58840,526,59143,518,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81309,Wyoming,Big Piney town,563,53802,558,56380,574,56573,555,57406,548,58252,544,58840,540,59143,524,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81310,Wyoming,Buffalo city,4595,53802,4637,56380,4635,56573,4637,57406,4616,58252,4642,58840,4587,59143,4584,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81311,Wyoming,Burlington town,291,53802,301,56380,307,56573,319,57406,326,58252,333,58840,335,59143,337,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81312,Wyoming,Burns town,302,53802,301,56380,305,56573,311,57406,309,58252,312,58840,314,59143,311,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81313,Wyoming,Byron town,592,53802,596,56380,601,56573,613,57406,610,58252,619,58840,617,59143,616,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81314,Wyoming,Casper city,55249,53802,56104,56380,57692,56573,59480,57406,59711,58252,59999,58840,58906,59143,57814,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81315,Wyoming,Cheyenne city,59884,53802,60299,56380,61555,56573,62245,57406,62440,58252,63026,58840,63601,59143,63624,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81316,Wyoming,Chugwater town,212,53802,213,56380,214,56573,211,57406,212,58252,211,58840,208,59143,203,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81317,Wyoming,Clearmont town,141,53802,143,56380,142,56573,144,57406,145,58252,144,58840,146,59143,147,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81318,Wyoming,Cody city,9541,53802,9632,56380,9745,56573,9827,57406,9775,58252,9769,58840,9836,59143,9885,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81319,Wyoming,Cokeville town,534,53802,528,56380,529,56573,538,57406,546,58252,547,58840,554,59143,551,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81320,Wyoming,Cowley town,657,53802,677,56380,693,56573,711,57406,715,58252,735,58840,743,59143,748,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81321,Wyoming,Dayton town,760,53802,771,56380,779,56573,783,57406,793,58252,805,58840,821,59143,824,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81322,Wyoming,Deaver town,178,53802,180,56380,180,56573,183,57406,181,58252,184,58840,183,59143,185,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81323,Wyoming,Diamondville town,737,53802,734,56380,730,56573,744,57406,754,58252,755,58840,760,59143,758,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81324,Wyoming,Dixon town,97,53802,98,56380,97,56573,99,57406,99,58252,98,58840,99,59143,97,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81325,Wyoming,Douglas city,6114,53802,6103,56380,6282,56573,6484,57406,6467,58252,6552,58840,6496,59143,6350,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81326,Wyoming,Dubois town,985,53802,998,56380,1011,56573,1006,57406,997,58252,987,58840,984,59143,974,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81327,Wyoming,East Thermopolis town,254,53802,254,56380,255,56573,256,57406,254,58252,250,58840,247,59143,249,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81328,Wyoming,Edgerton town,194,53802,194,56380,199,56573,202,57406,202,58252,203,58840,201,59143,198,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81329,Wyoming,Elk Mountain town,190,53802,192,56380,193,56573,194,57406,194,58252,193,58840,194,59143,189,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81330,Wyoming,Encampment town,449,53802,449,56380,446,56573,448,57406,449,58252,440,58840,445,59143,436,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81331,Wyoming,Evanston city,12360,53802,12197,56380,12232,56573,12198,57406,12117,58252,12062,58840,11994,59143,11866,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81332,Wyoming,Evansville town,2619,53802,2766,56380,2829,56573,2886,57406,2864,58252,2969,58840,2997,59143,2950,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81333,Wyoming,Fort Laramie town,231,53802,234,56380,234,56573,232,57406,232,58252,231,58840,229,59143,229,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81334,Wyoming,Frannie town,157,53802,157,56380,157,56573,161,57406,159,58252,159,58840,159,59143,158,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81335,Wyoming,Gillette city,29947,53802,30392,56380,31378,56573,31637,57406,31820,58252,32611,58840,32290,59143,30560,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81336,Wyoming,Glendo town,205,53802,206,56380,207,56573,206,57406,208,58252,209,58840,206,59143,204,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81337,Wyoming,Glenrock town,2646,53802,2622,56380,2660,56573,2716,57406,2676,58252,2685,58840,2649,59143,2591,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81338,Wyoming,Granger town,138,53802,138,56380,142,56573,142,57406,140,58252,138,58840,136,59143,133,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81339,Wyoming,Green River city,12396,53802,12442,56380,12709,56573,12652,57406,12584,58252,12428,58840,12255,59143,12070,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81340,Wyoming,Greybull town,1845,53802,1849,56380,1852,56573,1878,57406,1862,58252,1874,58840,1869,59143,1862,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81341,Wyoming,Guernsey town,1148,53802,1163,56380,1169,56573,1180,57406,1192,58252,1197,58840,1174,59143,1151,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81342,Wyoming,Hanna town,839,53802,837,56380,830,56573,833,57406,833,58252,816,58840,819,59143,793,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81343,Wyoming,Hartville town,62,53802,62,56380,62,56573,63,57406,63,58252,63,58840,62,59143,61,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81344,Wyoming,Hudson town,462,53802,465,56380,470,56573,469,57406,464,58252,459,58840,457,59143,452,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81345,Wyoming,Hulett town,385,53802,385,56380,390,56573,397,57406,401,58252,411,58840,414,59143,416,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81346,Wyoming,Jackson town,9609,53802,9707,56380,9857,56573,10154,57406,10388,58252,10473,58840,10539,59143,10532,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81347,Wyoming,Kaycee town,264,53802,265,56380,264,56573,266,57406,265,58252,268,58840,270,59143,269,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81348,Wyoming,Kemmerer city,2650,53802,2639,56380,2629,56573,2687,57406,2726,58252,2732,58840,2757,59143,2747,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81349,Wyoming,Kirby town,92,53802,92,56380,92,56573,92,57406,91,58252,90,58840,89,59143,90,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81350,Wyoming,La Barge town,552,53802,546,56380,543,56573,553,57406,560,58252,561,58840,565,59143,562,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81351,Wyoming,La Grange town,450,53802,454,56380,455,56573,452,57406,453,58252,450,58840,445,59143,445,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81352,Wyoming,Lander city,7615,53802,7678,56380,7772,56573,7800,57406,7731,58252,7654,58840,7628,59143,7551,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81353,Wyoming,Laramie city,30925,53802,31290,56380,31701,56573,31898,57406,32022,58252,32190,58840,32068,59143,32306,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81354,Wyoming,Lingle town,471,53802,476,56380,477,56573,472,57406,472,58252,470,58840,462,59143,463,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81355,Wyoming,Lost Springs town,4,53802,4,56380,4,56573,4,57406,4,58252,4,58840,4,59143,4,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81356,Wyoming,Lovell town,2360,53802,2367,56380,2372,56573,2404,57406,2387,58252,2403,58840,2403,59143,2393,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81357,Wyoming,Lusk town,1572,53802,1569,56380,1576,56573,1624,57406,1593,58252,1598,58840,1583,59143,1543,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81358,Wyoming,Lyman town,2101,53802,2086,56380,2095,56573,2092,57406,2081,58252,2081,58840,2080,59143,2067,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81359,Wyoming,Manderson town,114,53802,114,56380,114,56573,118,57406,116,58252,117,58840,117,59143,116,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81360,Wyoming,Manville town,95,53802,95,56380,93,56573,95,57406,93,58252,93,58840,92,59143,88,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81361,Wyoming,Marbleton town,1112,53802,1103,56380,1158,56573,1125,57406,1164,58252,1149,58840,1139,59143,1111,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81362,Wyoming,Medicine Bow town,283,53802,282,56380,280,56573,281,57406,281,58252,275,58840,275,59143,267,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81363,Wyoming,Meeteetse town,327,53802,330,56380,333,56573,334,57406,332,58252,332,58840,334,59143,335,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81364,Wyoming,Midwest town,403,53802,400,56380,409,56573,420,57406,415,58252,415,58840,406,59143,395,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81365,Wyoming,Mills town,3465,53802,3446,56380,3513,56573,3649,57406,3745,58252,3853,58840,3888,59143,3899,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81366,Wyoming,Moorcroft town,1013,53802,1019,56380,1021,56573,1023,57406,1034,58252,1058,58840,1068,59143,1054,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81367,Wyoming,Mountain View town,1294,53802,1294,56380,1312,56573,1310,57406,1300,58252,1290,58840,1282,59143,1261,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81368,Wyoming,Newcastle city,3530,53802,3505,56380,3472,56573,3480,57406,3482,58252,3495,58840,3514,59143,3389,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81369,Wyoming,Opal town,96,53802,95,56380,94,56573,98,57406,98,58252,101,58840,105,59143,105,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81370,Wyoming,Pavillion town,233,53802,239,56380,242,56573,240,57406,240,58252,238,58840,237,59143,234,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81371,Wyoming,Pine Bluffs town,1133,53802,1131,56380,1148,56573,1153,57406,1141,58252,1144,58840,1146,59143,1142,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81372,Wyoming,Pinedale town,2027,53802,2009,56380,2059,56573,1990,57406,1970,58252,1946,58840,1931,59143,1890,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81373,Wyoming,Pine Haven town,492,53802,493,56380,492,56573,492,57406,499,58252,519,58840,529,59143,522,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81374,Wyoming,Powell city,6317,53802,6311,56380,6404,56573,6411,57406,6428,58252,6367,58840,6438,59143,6440,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81375,Wyoming,Ranchester town,861,53802,876,56380,898,56573,917,57406,938,58252,940,58840,941,59143,974,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81376,Wyoming,Rawlins city,9235,53802,9219,56380,9142,56573,9224,57406,9235,58252,9077,58840,9111,59143,8858,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81377,Wyoming,Riverside town,52,53802,52,56380,51,56573,52,57406,52,58252,52,58840,54,59143,53,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81378,Wyoming,Riverton city,10937,53802,11025,56380,11177,56573,11180,57406,11098,58252,11061,58840,11178,59143,11058,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81379,Wyoming,Rock River town,246,53802,246,56380,247,56573,248,57406,248,58252,247,58840,248,59143,249,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81380,Wyoming,Rock Springs city,22985,53802,23329,56380,23914,56573,24052,57406,23961,58252,23971,58840,23736,59143,23350,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81381,Wyoming,Rolling Hills town,437,53802,433,56380,438,56573,445,57406,437,58252,437,58840,429,59143,419,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81382,Wyoming,Saratoga town,1687,53802,1684,56380,1671,56573,1680,57406,1700,58252,1685,58840,1697,59143,1655,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81383,Wyoming,Sheridan city,17451,53802,17484,56380,17653,56573,17767,57406,17818,58252,17822,58840,17840,59143,17860,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81384,Wyoming,Shoshoni town,652,53802,657,56380,666,56573,661,57406,661,58252,653,58840,651,59143,652,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81385,Wyoming,Sinclair town,432,53802,431,56380,426,56573,428,57406,428,58252,419,58840,422,59143,407,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81386,Wyoming,Star Valley Ranch town,1499,53802,1492,56380,1488,56573,1519,57406,1538,58252,1546,58840,1564,59143,1581,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81387,Wyoming,Sundance town,1191,53802,1191,56380,1207,56573,1212,57406,1234,58252,1265,58840,1278,59143,1265,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81388,Wyoming,Superior town,331,53802,331,56380,337,56573,335,57406,333,58252,327,58840,322,59143,316,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81389,Wyoming,Ten Sleep town,262,53802,259,56380,257,56573,259,57406,257,58252,257,58840,255,59143,257,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81390,Wyoming,Thayne town,365,53802,363,56380,361,56573,367,57406,370,58252,371,58840,376,59143,382,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81391,Wyoming,Thermopolis town,3007,53802,3006,56380,3021,56573,3021,57406,2992,58252,2945,58840,2916,59143,2930,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81392,Wyoming,Torrington city,6637,53802,6725,56380,6765,56573,6742,57406,6732,58252,6780,58840,6679,59143,6691,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81393,Wyoming,Upton town,1098,53802,1089,56380,1083,56573,1090,57406,1098,58252,1102,58840,1104,59143,1060,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81394,Wyoming,Van Tassell town,15,53802,15,56380,15,56573,15,57406,15,58252,15,58840,14,59143,14,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81395,Wyoming,Wamsutter town,450,53802,454,56380,463,56573,487,57406,510,58252,501,58840,494,59143,484,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81396,Wyoming,Wheatland town,3623,53802,3622,56380,3629,56573,3625,57406,3646,58252,3650,58840,3598,59143,3565,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81397,Wyoming,Worland city,5488,53802,5440,56380,5424,56573,5425,57406,5335,58252,5341,58840,5273,59143,5189,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81398,Wyoming,Wright town,1807,53802,1809,56380,1858,56573,1852,57406,1848,58252,1871,58840,1845,59143,1742,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81399,Wyoming,Yoder town,153,53802,153,56380,154,56573,158,57406,159,58252,159,58840,156,59143,156,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81400,Wyoming,Albany County,36433,53802,36883,56380,37332,56573,37573,57406,37793,58252,38036,58840,37987,59143,38332,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81401,Wyoming,Laramie city,30925,53802,31290,56380,31701,56573,31898,57406,32022,58252,32190,58840,32068,59143,32306,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81402,Wyoming,Rock River town,246,53802,246,56380,247,56573,248,57406,248,58252,247,58840,248,59143,249,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81403,Wyoming,Balance of Albany County,5262,53802,5347,56380,5384,56573,5427,57406,5523,58252,5599,58840,5671,59143,5777,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
